form,sigma,sigma_err,center,center_err,amplitude,amplitude_er,height,height_err,fwhm,fwhm_err,redchi,chisqr,maxPoint
lavage,8.022746036293459,,101.64477141732543,,3.7633381621342373e+33,,127.33873117943885,,1.9633990483265746e+20,,4.2241993350631485e-05,0.0024077936209859945,59
tonton,6.520097957429617,,82.728718894578,,1.1164567896287162e+33,,137140.33426105173,,6.310204773850086e+20,,4.02458028416163e-05,0.002294010761972129,59
disparu,6.4794045971665515,,84.63446127239528,,1.0417817273133295e+35,,1469928.384784951,,6.864794209439287e+21,,4.012921389799994e-05,0.0022873651921859967,59
refiler,4.578237512957979,,57.80842918448509,,2.106762274119703e+31,,5121625611.416077,,2.2079858639202002e+18,,2.2577665262399203e-05,0.0012869269199567545,59
postale,4.016072969937221,9.264457235419458,24.097437653662837,97.56468438134932,3122260.601906201,204539226.87830204,0.033769682730164466,0.0970912141230449,326792.92295066314,11147884.451683426,0.0001238261437470891,0.00705809019358408,59
attentif,6.3187916193383815,,64.37540429035792,,1.3766219173867996e+21,,4.479952821530841,,70602382018453.38,,0.0002669612773051994,0.015216792806396364,59
bizz,0.4080406148395252,0.04394354828350225,3.8633206432037586,0.058258403671919826,1.2877552253403417,0.1499573149510343,0.028732641322110914,0.0016391035595251556,40.2486533571999,5.335570591476602,4.29458735212808e-05,0.0024479147907130053,40
pastel,5.823346924788658,,53.098207994797534,,5.008857591464249e+16,,0.6902042968139018,,204391787144.93576,,7.696931486261888e-06,0.00043872509471692766,59
portail,2.842770111090833,2.4125457229485012,15.373185422292732,20.707755820681243,27245.024247610527,448143.47794456175,0.04579383589988726,0.0806246301628333,41677.250786424585,410600.7385223338,3.04500754582605e-05,0.0017356543011208486,59
sécurisé,9.85969797840058,,122.97920956063747,,1.0968615246943595e+33,,0.2226797792201483,,1.7042260296492274e+16,,9.520970383110648e-05,0.005426953118373069,59
itw,0.13213064745508038,0.012719198640297923,4.044989484337188,0.01763099198376906,1.1907410000762044,0.13381785693798542,0.06350358813356106,0.002302942831701483,17.532594949663938,1.9207019942179409,3.636527773179701e-05,0.0020728208307124294,56
intégralement,8.513196209426246,,91.85193831923986,,3.041036763415595e+24,,0.10015876244709472,,5870442661266.499,,0.00013062053700947307,0.007445370609539965,59
punition,5.897562354538047,,71.28959585045494,,4.2742724030388746e+29,,112998.40250764173,,7.431075098129505e+18,,1.4087264616249373e-05,0.0008029740831262143,59
mixtape,6.604550936717232,,71.39242922229056,,8.908892586920596e+23,,15.759240929669396,,2745117949107138.5,,4.37875993234859e-05,0.002495893161438696,59
optimisme,1.0857946356608197,0.12388883947756539,3.6980331230387593,0.2253123238091068,1.5255133535758691,0.25721047484445403,0.025035066319125207,0.0017962961721167394,41.1320686277423,5.837578310073708,4.853612838032601e-05,0.0027665593176785823,12
flippant,5.873752877155858,,67.71919879265936,,7.945806278814957e+26,,6514.019888638536,,2.6914871189912672e+17,,0.00016660976417198873,0.009496756557803358,59
embrasser,5.278687848654637,,69.96246374149058,,1.844838865849395e+35,,6467549118.347976,,9.596442543170533e+20,,4.14914204482875e-05,0.0023650109655523875,59
cale,1.9561438707544405,0.577318714205352,7.7333713466391,2.789324785692187,31.34200051029283,62.262889205063,0.018966585359369702,0.0010468083489370537,492.7577363626024,610.8030732027154,2.5707845795083845e-05,0.0014653472103197793,50
aire,0.5775578919422011,0.07096769883427487,4.185428324865508,0.14691350380686288,2.210352118352834,0.4941178209665949,0.02744745386875481,0.0010335496882406742,69.0817357794722,14.116358997736803,2.469848510118532e-05,0.0014078136507675633,47
jerome,8.471935834319472,,97.64616071764564,,8.325063931297535e+27,,0.590998577365798,,3701098624722802.5,,0.0002220476698065382,0.012656717178972678,59
apprendra,4.3579835233975395,,53.06893638905408,,6.915846105990364e+28,,755072052.6440492,,1.0661648628050382e+17,,4.876268924047237e-05,0.0027794732867069253,59
supplément,8.594821883580423,,95.1252296519971,,6.050511679324463e+25,,0.15030686214979425,,42219185542503.48,,4.3392188791995973e-05,0.0024733547611437705,59
gratin,6.239408602283005,,81.694388114695,,1.1453864748396005e+35,,6900594.809066633,,5.790526745657386e+21,,0.00012302251430826094,0.0070122833155708735,59
déchet,5.257328052211893,,59.586559178897275,,4.045629680804247e+25,,40818.595210867155,,3.653647490954572e+16,,2.3533382632676554e-05,0.0013414028100625635,59
craquage,4.5963599179462165,,59.06672629620702,,3.17926751759224e+32,,23770390724.051003,,6.722434983174023e+18,,3.380441977321685e-05,0.0019268519270733602,59
arrêtes,3.999411915940838,,45.63314887798595,,6.746534570898898e+24,,30416150.878690183,,825260011822657.9,,2.3278407268372587e-05,0.0013268692142972376,59
thématiques,6.473637079747881,,80.1124173693989,,2.484917059850424e+31,,31109.59860027794,,7.984071564333403e+19,,6.341429051241261e-05,0.003614614559207519,59
enjeux,2.098166738658037,,26.47989759875176,,1.1289032402212416e+26,,613199049680601.4,,45492893622.261375,,4.297260177645775e-05,0.002449438301258092,59
sauvetage,7.384608232992027,,100.28760111647351,,2.149930297699818e+38,,225021.406770932,,4.43894591028954e+23,,6.962423763751833e-05,0.003968581545338545,59
demanderai,4.638176005597757,,53.93751027269964,,3.0734451577281073e+26,,4664913.679795775,,2.8419458772102036e+16,,2.9531629022658104e-05,0.001683302854291512,59
voi,4.480052806052909,,49.62634816159539,,6.758243671432777e+23,,384898.60984351434,,1338475789058040.8,,7.08335206430379e-06,0.000403751067665316,59
patch,10.96705307849162,,134.45760149407846,,1.4212896129613838e+32,,0.027350474413773442,,584525637805.7166,,3.8132013359708203e-05,0.0021735247615033678,59
équilibré,4.401334910951216,,50.54363461828983,,3.879452364416002e+25,,6335724.876434601,,6142633286282808.0,,1.2833452354145279e-05,0.0007315067841862808,59
jérôme,7.930098181386539,,95.9441533024108,,3.840186285403977e+30,,18.77535298158723,,2.580908664891544e+18,,5.724516370908425e-05,0.003262974331417802,59
frustré,8.9822183938827,,119.11377282955685,,1.2601767901387633e+37,,34.434736865696436,,1.925128198230873e+21,,5.583055578740415e-05,0.0031823416798820365,59
prometteuse,8.888473182126244,,114.08757125500063,,5.277272636835163e+34,,9.607223440556544,,6.042853821838106e+19,,5.548774196185745e-05,0.003162801291825875,59
exams,4.426978222819774,,53.199721752434854,,1.3852736487457055e+28,,176878015.81031626,,7.189077921023643e+16,,2.0178697482264896e-05,0.001150185756489099,59
dangereusement,8.51228293125783,,91.09733635350999,,1.241659231827931e+24,,0.08630964725081806,,2800510638867.6255,,1.7306035270808772e-05,0.0009864440104361,59
pointer,3.8302452825177005,,48.03932339902425,,1.0150360242810746e+30,,222162643711.67886,,2.820265817111466e+16,,2.3299556350103263e-05,0.001328074711955886,59
transferts,2.356628255044013,0.9702662934656626,8.383753970305268,4.694004559799859,28.83060666127402,79.85991031799158,0.01792357353837931,0.001612375968970455,270.66387239618257,359.2974009152585,6.0476405989544793e-05,0.0034471551414040533,17
chouchoute,2.274162475411104,1.1613474207872045,8.618833975941234,5.9174676277168095,42.571316738725365,160.8670068458402,0.017911789380879478,0.00130564992098815,454.8220269368894,936.3252125908433,7.522386200716028e-05,0.004287760134408136,31
moches,5.115305216395599,,62.79752018642736,,1.0950320726631783e+30,,21917903.738455456,,3.3449335083201024e+18,,1.9663580857114406e-05,0.001120824108855521,59
relisez,3.7953853951056185,,49.38794548824469,,2.122934803041327e+32,,10657954347546.357,,1.3602139848434403e+17,,4.577984685525634e-05,0.0026094512707496116,59
embrouilles,3.488878209378386,,45.1149070327553,,2.6785506044581445e+31,,34367190863297.375,,1.2322529233603794e+16,,3.618623498504644e-05,0.002062615394147647,59
antibes,9.223923730267446,,106.57138793704569,,1.7395218409039437e+28,,0.116980313566919,,112161308085553.86,,2.3087027011493707e-05,0.0013159605396551412,59
traites,6.64454276083253,,72.72601532582735,,3.787751470277177e+24,,22.874878649862236,,6427858996448659.0,,4.830888571664109e-05,0.002753606485848542,59
carottes,8.539086239940563,,110.74228409001786,,2.263343890919484e+35,,57.941961817771116,,6.225128826611154e+20,,0.00010079118853643134,0.005745097746576586,59
aimable,6.106628438887799,,82.36333585409857,,1.3740460891688023e+37,,190891244.87290478,,4.980637409275998e+22,,4.884259140332549e-05,0.002784027709989553,59
warner,8.461337015698517,,86.05145463767211,,5.790479836375376e+21,,0.04083212170023173,,40303072689.316605,,7.174700265056572e-05,0.004089579151082246,59
expédié,7.888275332821225,,100.7199207375518,,1.134600828131707e+34,,337.7753832816282,,5.6466676795580377e+20,,5.261278865171361e-05,0.0029989289531476755,59
enveloppe,5.799949258478067,,69.95126026365399,,2.7288189393679677e+29,,158022.75554876257,,5.44247763650164e+18,,5.2166278702240026e-05,0.0029734778860276813,59
épaisseur,10.951692220504903,,135.1359071261959,,3.6886181586118425e+32,,0.030483079582087937,,1584003814480.0146,,4.449263501708004e-05,0.002536080195973562,59
pochette,7.633147621490555,,96.50997825349559,,2.0164554338908076e+33,,576.9199543950969,,3.256582326683381e+20,,5.534635170045731e-05,0.0031547420469260666,59
single,3.4887475500509337,6.09724969687687,18.570780761738956,54.654459204094294,56988.21649326927,2095591.3446030386,0.024649896745673222,0.04098953224734214,36564.64704785491,707370.281015001,0.00011761597126516315,0.0067041103621143,59
incapable,3.065338499993667,,38.93366945701335,,2.841843569654321e+29,,50088108895401.375,,248334143607657.34,,3.5786438782323524e-05,0.0020398270105924407,59
3j,1.82332019126224,0.299071646519139,6.3998383453718075,1.167977696279801,9.684354234038514,7.397169659954765,0.018561307239347014,0.0007898609319115847,182.7990377067265,83.4198034292099,1.6687409468044715e-05,0.0009511823396785487,22
cheri,4.747191313097367,,56.31998985447811,,5.095609015883024e+27,,11635925.030412002,,1.258089843844473e+17,,3.064138750355651e-05,0.0017465590877027211,59
abdos,4.130986162298211,,46.18373984610411,,8.59465752959964e+23,,3692915.196095223,,573338881515472.0,,1.8018407004682364e-05,0.0010270491992668948,59
fromages,8.33302236724298,,107.29934803637667,,6.209502017567392e+34,,89.57640618269825,,5.0519204269159947e+20,,5.750240020473006e-05,0.0032776368116696135,59
musculaire,7.211566728153656,,91.39329575074686,,1.955904422605177e+33,,4322.493016152342,,6.208194530638922e+20,,6.824319353465983e-05,0.0038898620314756103,59
intensif,3.191840022144981,,38.66608758892923,,7.670774725183185e+26,,252058670476.67908,,99961372711749.05,,0.00014659727097312937,0.008356044445468374,59
professeur,4.641855405217999,,59.67396720727475,,3.7468663266613844e+32,,18648540509.16187,,8.550272107463678e+18,,6.932383656973077e-05,0.003951458684474654,59
cavale,7.340869440818311,,77.92843929329776,,2.3321234378881906e+23,,0.9135504269043411,,156376608161027.44,,6.043858091155054e-05,0.0034449991119583807,59
parlons,1.7725219500938292,0.36086098502954855,8.968495278244568,2.2708080582666557,331.1447601373535,731.3230261640573,0.04566767685608337,0.017218547761420514,2692.2582525489997,3854.570140472715,4.139296201717986e-06,0.00023593988349792522,59
défauts,5.401831149099955,,58.413823997517,,2.2574369560004755e+23,,1547.0057563050254,,2873224690064240.0,,7.002684127663844e-06,0.0003991529952768391,59
encule,9.279375327730756,,95.00924220272616,,1.7147075836931327e+22,,0.02011162800698693,,408525642.6736845,,7.048754155699598e-05,0.004017789868748771,59
abruti,3.5619308904521163,,42.01374231747088,,1.0174200707704245e+26,,3676307539.1098313,,361042250307658.3,,2.495636801432665e-05,0.001422512976816619,59
féminin,6.93530268828435,,86.26055691848704,,8.74216270464459e+31,,4824.13647575238,,1.3180145744907669e+20,,0.0001342472651233637,0.007652094112031731,59
gourou,2.4625963932720296,,29.954306528256726,,1.9950415609387018e+25,,6566626894885.211,,429709800192.354,,3.7278050444139295e-05,0.00212484887531594,59
gomme,5.808299427370716,,66.75163616431553,,4.94337113348677e+26,,7358.184594746029,,2.0341868505285306e+17,,9.335959666324903e-06,0.0005321497009805195,59
crayon,2.257336724190831,2.002088001447306,9.606531528905515,11.668270440711638,136.92487047784974,1139.9055419159351,0.02080756176517748,0.006620678497235108,1291.8712000087723,6518.914664705561,0.0001348816844394859,0.007688256013050696,59
hit,3.0038873310828538,1.7396330148424177,12.847749540962907,11.685568873894402,554.4634486830882,3907.3756572100865,0.01765167030661248,0.001062583061331106,1572.4182003586395,5234.029077537618,4.026661193531831e-05,0.0022951968803131438,46
decouvre,0.13373219364910507,0.0045939115782560064,2.709135636734705,0.004634825774016343,0.7655618729382505,0.02291079866484618,0.1534529571833234,0.004565140896058683,4.664256088632472,0.1601190516890449,4.879418363200764e-05,0.0027812684670244356,15
sosie,8.001136596698727,,97.87035824292296,,1.9558819390961693e+31,,24.317399708084608,,6.210603939164057e+18,,7.798166744773664e-05,0.004444955044520989,59
caraïbes,7.973160337326435,,96.80726599874676,,6.567901239760063e+30,,18.97466241973326,,3.245039249354413e+18,,0.0001175057016385183,0.006697824993395544,59
adhérents,5.518380267345264,,72.16158170150747,,3.1203802935597855e+34,,423262795.7072799,,8.625759605923706e+20,,4.3634283642152696e-05,0.0024871541676027035,59
1x,9.410631469487365,,122.30652116775279,,5.712244313733984e+35,,3.1449022848217187,,2.9375959903323652e+19,,5.292260356865952e-05,0.0030165884034135926,59
combine,6.958116445027986,,81.37912286224018,,1.6992545803007859e+28,,144.35770767044497,,7.480860177839832e+17,,1.3780788023933996e-05,0.0007855049173642378,59
explication,0.03400360023106461,0.0028897296674137395,3.924697255296293,0.0028914282714154575,0.5205434266957911,0.03832511165774799,0.12067542724060451,0.008881237150136214,4.051080295593806,0.3442513342769836,0.00016033988840592566,0.009139373639137763,51
trompé,6.028610526588104,14.320388818159223,49.31959516108218,220.8367269597276,31483574133377.812,4500027340889150.0,0.061884177776629835,0.37544000025542823,522218192.7645069,33980005523.768993,3.207803238042202e-05,0.0018284478456840553,59
2jours,8.583409706883465,,112.61316573628226,,1.5753331398359095e+36,,90.29261800243357,,1.9940130213028e+21,,3.287801170734718e-05,0.0018740466673187895,59
réelle,3.105482769405379,,40.152831838932535,,4.758601719668951e+30,,276872635669261.6,,687833563607496.2,,5.193672825904058e-05,0.0029603935107653133,59
décalé,4.6349561001538175,1.4439922798127998,26.776918579744667,15.006113480518493,2009870.798000325,17469638.342125446,0.018788809664117216,0.0013421601757648096,46691.905679751784,155728.9652211993,2.4531514481012528e-06,0.0001398296325417714,59
sagesse,3.6215976143681843,,45.811549201856046,,1.6772709903494756e+30,,1655795209803.357,,1.1253858268519212e+16,,3.596408165722566e-05,0.0020499526544618626,59
gagnants,7.387508095515388,,98.6007319817828,,1.0433730990175319e+37,,60251.58795502517,,7.898794238825694e+22,,4.8954115358731816e-05,0.0027903845754477137,59
ouaaaah,6.324139535607618,,80.59309986170753,,1.7179080768228243e+33,,523019.19257496996,,7.335767696985366e+20,,3.751314966638978e-05,0.0021382495309842176,59
electric,11.011362382136989,,142.00002716401812,,3.5933202074332224e+35,,0.059410295268590624,,438689979964402.7,,7.972833271349761e-05,0.004544514964669364,59
cigale,3.5923342275467682,9.378487513790956,20.534090280089295,91.46807957462923,425286.2082672306,27144888.18021164,0.036193318337794926,0.1258052141723254,141303.23440355857,4972379.517747604,0.00021123929174587673,0.012040639629514974,59
diable,5.963748435298685,,79.09137144103558,,6.436849998496536e+35,,101915648.60138302,,8.958165583351751e+21,,3.9579587500050956e-05,0.0022560364875029047,59
ptnnn,6.837743314644037,,87.59268313019145,,7.079739758668152e+33,,53414.23813923069,,1.706577578203918e+21,,2.510521688263031e-05,0.0014309973623099275,59
doubler,5.8537255619891635,,75.00440606619408,,2.1320846761788288e+33,,10692326.177885009,,4.849304853208e+20,,5.2418681156734314e-05,0.002987864825933856,59
igo,0.46908487265437554,0.02591078748554742,3.7268158479771913,0.03199060442509499,1.253921602861771,0.06936920792287644,0.02865330204199466,0.0009918640075944987,38.72947742564246,2.4954274913928067,1.5570988115342263e-05,0.0008875463225745089,33
